Anom_ID,Accident_Date,Hour,Day_of_Week,Month_Name,Env,Light_Cond,Road,Traffic,Traffic_Control_Condition,Impact,Loc_Type,Severity,Injury_Event,No__of_Vehicles,No__of_Bicycles,No__of_Motorcycles,No__of_Pedestrians,No__of_Injuries,No__of_Minimal,No__of_Minor,No__of_Major,No__of_Fatal,Latitude,Longitude,Coord_Valid
20--6170,2020-08-08,14.0,Saturday,August,Clear,Daylight,Dry,Stop sign,00 - Unknown,Rear end,Intersection related,Property Damage Only,0,3,0,0,0,0,0.0,0.0,0.0,0.0,45.39011875,-75.75786553,True
20--6171,2020-08-08,16.0,Saturday,August,Clear,Daylight,Dry,No control,Not Applicable,Other,At/near private drive,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.39566849,-75.62156875,True
20--6172,2020-08-08,16.0,Saturday,August,Clear,Daylight,Dry,No control,Not Applicable,Rear end,Non intersection,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.4015486,-75.71614149,True
20--5832,2020-07-25,16.0,Saturday,July,Clear,Daylight,Dry,No control,Not Applicable,Rear end,Non intersection,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.40276571,-75.71120195,True
20--5586,2020-07-16,10.0,Thursday,July,Clear,Daylight,Dry,No control,Not Applicable,SMV other,Non intersection,Property Damage Only,0,1,0,0,0,0,0.0,0.0,0.0,0.0,45.25514342,-75.53886164,True
20--5833,2020-07-25,16.0,Saturday,July,Clear,Daylight,Dry,No control,Not Applicable,Rear end,Non intersection,Non-Fatal Injury,1,4,0,0,0,1,0.0,1.0,0.0,0.0,45.39493062,-75.72985191,True
20--5834,2020-07-25,5.0,Saturday,July,Clear,Dawn,Dry,Traffic signal,01 - Functioning,SMV other,Intersection related,Non-Fatal Injury,1,1,0,0,0,1,0.0,1.0,0.0,0.0,45.28243693,-75.8649431,True
20--6038,2020-08-04,13.0,Tuesday,August,Rain,Daylight,Wet,Traffic signal,01 - Functioning,Rear end,Intersection related,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.3889522,-75.61750322,True
20--5835,2020-07-25,17.0,Saturday,July,Clear,Daylight,Dry,Traffic signal,01 - Functioning,Other,Intersection related,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.38802038,-75.67623731,True
20--5836,2020-07-25,17.0,Saturday,July,Clear,Daylight,Dry,Traffic signal,01 - Functioning,Rear end,Intersection related,Property Damage Only,0,3,0,0,0,0,0.0,0.0,0.0,0.0,45.38802038,-75.67623731,True
20--6039,2020-08-04,13.0,Tuesday,August,Rain,Daylight,Wet,Traffic signal,01 - Functioning,Rear end,Intersection related,Non-Fatal Injury,1,2,0,0,0,1,1.0,0.0,0.0,0.0,45.35363093,-75.6473306,True
20--5837,2020-07-25,18.0,Saturday,July,Clear,Daylight,Dry,No control,Not Applicable,SMV other,Non intersection,Non-Fatal Injury,1,1,0,0,0,1,0.0,0.0,1.0,0.0,45.21042283,-75.84011987,True
20--604,2020-01-14,9.0,Tuesday,January,Clear,Daylight,Ice,Other,01 - Functioning,Angle,At intersection,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.41295898,-75.70218626,True
20--5587,2020-07-16,10.0,Thursday,July,Clear,Daylight,Dry,No control,Not Applicable,SMV unattended vehicle,Non intersection,Property Damage Only,0,1,0,0,0,0,0.0,0.0,0.0,0.0,45.28767108,-75.87899494,True
20--6040,2020-08-04,13.0,Tuesday,August,Rain,Daylight,Wet,Traffic signal,01 - Functioning,Angle,Intersection related,Property Damage Only,0,3,0,0,0,0,0.0,0.0,0.0,0.0,45.27195147,-75.74332937,True
20--5838,2020-07-25,19.0,Saturday,July,Clear,Daylight,Dry,Traffic signal,01 - Functioning,Turning movement,At intersection,Fatal,1,2,1,0,0,2,0.0,1.0,0.0,1.0,45.36519141,-75.61964735,True
20--6041,2020-08-04,13.0,Tuesday,August,Rain,Daylight,Wet,Traffic signal,01 - Functioning,Turning movement,At intersection,Non-Fatal Injury,1,2,0,0,0,1,0.0,1.0,0.0,0.0,45.41249884,-75.61400664,True
20--5839,2020-07-26,1.0,Sunday,July,Clear,Dark,Dry,No control,Not Applicable,SMV unattended vehicle,Non intersection,Property Damage Only,0,1,0,0,0,0,0.0,0.0,0.0,0.0,45.36919664,-75.78633382,True
20--584,2020-01-14,16.0,Tuesday,January,Clear,Dusk,Slush,No control,Not Applicable,Turning movement,At/near private drive,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.33111683,-75.59950897,True
20--6042,2020-08-04,10.0,Tuesday,August,Rain,Daylight,Wet,Traffic signal,01 - Functioning,Angle,At intersection,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.4199459,-75.70029205,True
20--5840,2020-07-26,13.0,Sunday,July,Clear,Daylight,Dry,Traffic signal,01 - Functioning,Rear end,Intersection related,Property Damage Only,0,2,0,1,0,0,0.0,0.0,0.0,0.0,45.28228411,-75.8823925,True
20--6043,2020-08-04,10.0,Tuesday,August,Rain,Daylight,Wet,Traffic signal,01 - Functioning,Rear end,Intersection related,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.36142861,-75.73975728,True
20--5841,2020-07-26,13.0,Sunday,July,Clear,Daylight,Dry,Traffic signal,01 - Functioning,Rear end,Intersection related,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.36142859,-75.73975728,True
20--5588,2020-07-16,10.0,Thursday,July,Clear,Daylight,Dry,No control,Not Applicable,Sideswipe,Non intersection,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.39921848,-75.66944117,True
20--6044,2020-08-04,10.0,Tuesday,August,Rain,Daylight,Wet,No control,Not Applicable,Rear end,Non intersection,Non-Fatal Injury,1,2,0,0,0,1,1.0,0.0,0.0,0.0,45.42552139,-75.57240679,True
20--5842,2020-07-26,15.0,Sunday,July,Clear,Daylight,Dry,No control,Not Applicable,SMV other,Non intersection,Property Damage Only,0,1,0,0,0,0,0.0,0.0,0.0,0.0,45.10972631,-75.97274657,True
20--6045,2020-08-04,23.0,Tuesday,August,Rain,Dark,Wet,Traffic signal,01 - Functioning,Rear end,Intersection related,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.38882834,-75.67723458,True
20--5589,2020-07-16,11.0,Thursday,July,Clear,Daylight,Dry,No control,Not Applicable,SMV other,Overpass or bridge,Property Damage Only,0,1,0,0,0,0,0.0,0.0,0.0,0.0,45.17971028,-75.71941436,True
20--5843,2020-07-26,15.0,Sunday,July,Clear,Daylight,Dry,Traffic signal,01 - Functioning,Angle,At intersection,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.39693154,-75.72678979,True
20--6046,2020-08-04,11.0,Tuesday,August,Rain,Daylight,Wet,Stop sign,01 - Functioning,Angle,At intersection,Non-Fatal Injury,1,3,0,0,0,2,0.0,1.0,1.0,0.0,45.20881469,-75.73921388,True
20--559,2020-01-13,8.0,Monday,January,Clear,Daylight,Dry,Stop sign,01 - Functioning,Turning movement,At intersection,Property Damage Only,0,2,1,0,0,0,0.0,0.0,0.0,0.0,45.37754887,-75.70588403,True
20--5844,2020-07-26,16.0,Sunday,July,Clear,Daylight,Dry,Traffic signal,01 - Functioning,Rear end,Intersection related,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.34098859,-75.78802151,True
20--6047,2020-08-04,11.0,Tuesday,August,Clear,Daylight,Dry,Traffic signal,01 - Functioning,Rear end,Intersection related,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.42322996,-75.68762315,True
20--5590,2020-07-16,11.0,Thursday,July,Clear,Daylight,Dry,No control,Not Applicable,Rear end,Non intersection,Non-Fatal Injury,1,2,1,0,0,1,0.0,0.0,1.0,0.0,45.37060109,-75.70480576,True
20--5591,2020-07-16,12.0,Thursday,July,Clear,Daylight,Dry,No control,Not Applicable,SMV unattended vehicle,At/near private drive,Property Damage Only,0,1,0,0,0,0,0.0,0.0,0.0,0.0,45.3178727,-75.72702968,True
20--5592,2020-07-16,12.0,Thursday,July,Clear,Daylight,Dry,Traffic signal,01 - Functioning,Sideswipe,Intersection related,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.41734241,-75.60048918,True
20--5593,2020-07-16,15.0,Thursday,July,Clear,Daylight,Dry,Traffic signal,01 - Functioning,SMV other,At intersection,Non-Fatal Injury,1,1,0,0,0,1,1.0,0.0,0.0,0.0,45.36839099,-75.70119687,True
20--5594,2020-07-16,16.0,Thursday,July,Clear,Daylight,Dry,Traffic signal,01 - Functioning,Rear end,Intersection related,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.41286127,-75.71262094,True
20--5595,2020-07-16,17.0,Thursday,July,Clear,Daylight,Dry,Traffic signal,01 - Functioning,Angle,At intersection,Non-Fatal Injury,1,2,1,0,0,1,0.0,0.0,1.0,0.0,45.36774529,-75.73164938,True
20--5596,2020-07-16,7.0,Thursday,July,Clear,Daylight,Dry,Traffic signal,01 - Functioning,Sideswipe,Intersection related,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.19554642,-75.83700644,True
20--5597,2020-07-16,19.0,Thursday,July,Clear,Daylight,Dry,No control,Not Applicable,Sideswipe,Non intersection,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.4185375,-75.67814608,True
20--5598,2020-07-16,20.0,Thursday,July,Clear,Dusk,Dry,No control,Not Applicable,SMV other,Non intersection,Non-Fatal Injury,1,1,0,0,0,1,0.0,1.0,0.0,0.0,45.11294581,-75.67039212,True
20--5599,2020-07-16,8.0,Thursday,July,Clear,Daylight,Dry,No control,Not Applicable,SMV other,At/near private drive,Non-Fatal Injury,1,1,0,0,0,1,1.0,0.0,0.0,0.0,45.37655202,-75.69402677,True
20--56,2020-01-02,20.0,Thursday,January,Clear,Dark,Wet,No control,Not Applicable,SMV other,Non intersection,Property Damage Only,0,1,0,0,0,0,0.0,0.0,0.0,0.0,45.34899567,-75.8713336,True
20--560,2020-01-13,21.0,Monday,January,Clear,Dark,Dry,Stop sign,00 - Unknown,Sideswipe,Intersection related,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.35421624,-75.61311689,True
20--5600,2020-07-17,13.0,Friday,July,Clear,Daylight,Dry,Stop sign,01 - Functioning,Angle,At intersection,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.3977272,-75.74348576,True
20--5601,2020-07-17,10.0,Friday,July,Clear,Daylight,Dry,No control,Not Applicable,Sideswipe,Non intersection,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.34947039,-75.80536905,True
20--5602,2020-07-17,23.0,Friday,July,Clear,Dark,Dry,No control,Not Applicable,SMV other,Non intersection,Property Damage Only,0,1,0,0,0,0,0.0,0.0,0.0,0.0,45.27726956,-76.1141535,True
20--5603,2020-07-17,23.0,Friday,July,Clear,Dark,Dry,No control,Not Applicable,SMV other,Non intersection,Property Damage Only,0,1,0,0,0,0,0.0,0.0,0.0,0.0,45.40014356,-75.92069179,True
20--5604,2020-07-17,11.0,Friday,July,Clear,Daylight,Dry,No control,Not Applicable,Rear end,At/near private drive,Non-Fatal Injury,1,2,0,0,0,1,1.0,0.0,0.0,0.0,45.27101721,-75.7452422,True
20--5605,2020-07-17,12.0,Friday,July,Clear,Daylight,Dry,No control,Not Applicable,Sideswipe,Non intersection,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.39910248,-75.72267536,True
20--5606,2020-07-17,12.0,Friday,July,Clear,Daylight,Dry,No control,Not Applicable,Sideswipe,Non intersection,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.42287316,-75.68723272,True
20--5607,2020-07-17,12.0,Friday,July,Clear,Daylight,Dry,No control,Not Applicable,Sideswipe,Non intersection,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.39973438,-75.72126582,True
20--5608,2020-07-17,0.0,Friday,July,Clear,Dark,Dry,No control,Not Applicable,SMV other,Non intersection,Property Damage Only,0,1,0,0,0,0,0.0,0.0,0.0,0.0,45.41734857,-75.67024926,True
20--5609,2020-07-17,14.0,Friday,July,Clear,Daylight,Dry,Traffic signal,01 - Functioning,Rear end,Intersection related,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.33909464,-75.75490863,True
20--561,2020-01-13,9.0,Monday,January,Snow,Daylight,Wet,Traffic signal,01 - Functioning,Turning movement,At intersection,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.32707738,-75.7478077,True
20--5610,2020-07-17,14.0,Friday,July,Clear,Daylight,Dry,No control,Not Applicable,Rear end,Non intersection,Property Damage Only,0,3,0,0,0,0,0.0,0.0,0.0,0.0,45.39272246,-75.73165576,True
20--5611,2020-07-17,14.0,Friday,July,Clear,Daylight,Dry,Traffic signal,01 - Functioning,Rear end,Intersection related,Non-Fatal Injury,1,2,0,0,0,2,1.0,1.0,0.0,0.0,45.27244089,-75.92957076,True
20--5612,2020-07-17,15.0,Friday,July,Clear,Daylight,Dry,Traffic signal,01 - Functioning,Rear end,Intersection related,Non-Fatal Injury,1,2,0,0,0,1,1.0,0.0,0.0,0.0,45.44923229,-75.53530601,True
20--5613,2020-07-17,15.0,Friday,July,Clear,Daylight,Dry,Traffic signal,01 - Functioning,Angle,At intersection,Property Damage Only,0,2,1,0,0,0,0.0,0.0,0.0,0.0,45.42322992,-75.68762384,True
20--5614,2020-07-17,15.0,Friday,July,Clear,Daylight,Dry,Traffic signal,01 - Functioning,Rear end,Intersection related,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.43246671,-75.68908756,True
20--5615,2020-07-17,15.0,Friday,July,Clear,Daylight,Dry,Traffic signal,01 - Functioning,Rear end,Intersection related,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.38930026,-75.72674056,True
20--5616,2020-07-17,15.0,Friday,July,Clear,Daylight,Dry,No control,Not Applicable,Rear end,Non intersection,Non-Fatal Injury,1,4,0,0,0,2,0.0,1.0,1.0,0.0,45.46027632,-75.56832388,True
20--5617,2020-07-17,16.0,Friday,July,Clear,Daylight,Dry,No control,Not Applicable,Sideswipe,Non intersection,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.42638194,-75.68540374,True
20--5618,2020-07-17,16.0,Friday,July,Clear,Daylight,Dry,No control,Not Applicable,SMV other,Non intersection,Property Damage Only,0,1,0,0,0,0,0.0,0.0,0.0,0.0,45.48029282,-75.41889703,True
20--5619,2020-07-17,16.0,Friday,July,Clear,Daylight,Dry,Traffic signal,01 - Functioning,Rear end,Intersection related,Property Damage Only,0,3,0,0,0,0,0.0,0.0,0.0,0.0,45.45570116,-75.50477807,True
20--562,2020-01-14,10.0,Tuesday,January,Clear,Daylight,Dry,No control,Not Applicable,Other,Non intersection,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.19203484,-75.97593786,True
20--5620,2020-07-17,17.0,Friday,July,Clear,Daylight,Dry,No control,Not Applicable,Approaching,Non intersection,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.31871593,-75.83203528,True
20--5621,2020-07-17,17.0,Friday,July,Clear,Daylight,Dry,No control,Not Applicable,Rear end,Non intersection,Property Damage Only,0,3,0,0,0,0,0.0,0.0,0.0,0.0,45.40268853,-75.71157847,True
20--5622,2020-07-17,17.0,Friday,July,Clear,Daylight,Dry,Traffic signal,01 - Functioning,Angle,At intersection,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.42322998,-75.68762321,True
20--5623,2020-07-17,17.0,Friday,July,Clear,Daylight,Dry,No control,Not Applicable,Rear end,Non intersection,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.39919958,-75.72247047,True
20--5624,2020-07-17,17.0,Friday,July,Clear,Daylight,Dry,No control,Not Applicable,Rear end,Non intersection,Property Damage Only,0,5,0,0,0,0,0.0,0.0,0.0,0.0,45.39390268,-75.73070078,True
20--5625,2020-07-17,17.0,Friday,July,Clear,Daylight,Dry,Traffic signal,01 - Functioning,Rear end,Intersection related,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.33591475,-75.70502449,True
20--5626,2020-07-17,17.0,Friday,July,Clear,Daylight,Dry,Stop sign,01 - Functioning,Approaching,Intersection related,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.40234053,-75.6879983,True
20--5627,2020-07-17,17.0,Friday,July,Clear,Daylight,Dry,No control,Not Applicable,Sideswipe,Non intersection,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.37021141,-75.6653991,True
20--5628,2020-07-17,18.0,Friday,July,Clear,Daylight,Dry,Traffic signal,01 - Functioning,Sideswipe,Intersection related,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.45110482,-75.58457284,True
20--5629,2020-07-17,18.0,Friday,July,Clear,Daylight,Dry,No control,Not Applicable,Rear end,Non intersection,Property Damage Only,0,3,0,0,0,0,0.0,0.0,0.0,0.0,45.44292032,-75.53636107,True
20--563,2020-01-14,23.0,Tuesday,January,Clear,Dark,Wet,No control,Not Applicable,SMV other,Non intersection,Property Damage Only,0,1,0,0,0,0,0.0,0.0,0.0,0.0,45.35214908,-76.04518756,True
20--5630,2020-07-17,6.0,Friday,July,Rain,Daylight,Wet,No control,Not Applicable,Sideswipe,Non intersection,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.42493703,-75.68764036,True
20--5631,2020-07-17,7.0,Friday,July,Rain,Daylight,Wet,Traffic signal,01 - Functioning,SMV other,Intersection related,Property Damage Only,0,1,0,0,0,0,0.0,0.0,0.0,0.0,45.35800953,-75.7945092,True
20--6048,2020-08-04,,Tuesday,August,Clear,Unknown,Dry,No control,Not Applicable,SMV unattended vehicle,Non intersection,Property Damage Only,0,1,0,0,0,0,0.0,0.0,0.0,0.0,45.42883964,-75.68157202,True
20--6049,2020-08-04,12.0,Tuesday,August,Clear,Daylight,Dry,Traffic signal,01 - Functioning,SMV other,At intersection,Non-Fatal Injury,1,1,0,0,0,1,0.0,1.0,0.0,0.0,45.36437268,-75.74815571,True
20--5845,2020-07-26,17.0,Sunday,July,Clear,Daylight,Dry,No control,Not Applicable,Angle,At/near private drive,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.40291829,-75.70079453,True
20--605,2020-01-14,9.0,Tuesday,January,Clear,Daylight,Wet,No control,Not Applicable,Approaching,Non intersection,Non-Fatal Injury,1,2,0,0,0,2,0.0,0.0,2.0,0.0,45.25885107,-75.40689545,True
20--6050,2020-08-04,12.0,Tuesday,August,Clear,Daylight,Dry,Traffic signal,01 - Functioning,Angle,At intersection,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.3848572,-75.74050344,True
20--5846,2020-07-26,7.0,Sunday,July,Clear,Daylight,Dry,Traffic signal,01 - Functioning,Rear end,Intersection related,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.38289547,-75.70552975,True
20--6051,2020-08-04,14.0,Tuesday,August,Clear,Daylight,Dry,No control,Not Applicable,Angle,At/near private drive,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.37914079,-75.66784052,True
20--5847,2020-07-26,20.0,Sunday,July,Clear,Dusk,Dry,No control,Not Applicable,SMV other,Non intersection,Property Damage Only,0,1,0,0,0,0,0.0,0.0,0.0,0.0,45.19792648,-75.72233176,True
20--6052,2020-08-04,14.0,Tuesday,August,Rain,Daylight,Wet,No control,Not Applicable,SMV other,Non intersection,Property Damage Only,0,1,0,0,0,0,0.0,0.0,0.0,0.0,45.42139838,-75.6264938,True
20--5848,2020-07-27,13.0,Monday,July,Clear,Daylight,Dry,Traffic signal,01 - Functioning,Rear end,Intersection related,Property Damage Only,0,3,0,0,0,0,0.0,0.0,0.0,0.0,45.38380156,-75.63034067,True
20--6053,2020-08-04,15.0,Tuesday,August,Rain,Daylight,Wet,No control,Not Applicable,Rear end,Non intersection,Property Damage Only,0,3,0,0,0,0,0.0,0.0,0.0,0.0,45.41439809,-75.63185277,True
20--5849,2020-07-27,22.0,Monday,July,Clear,Dark,Dry,No control,Not Applicable,SMV other,Non intersection,Property Damage Only,0,1,0,0,0,0,0.0,0.0,0.0,0.0,45.39314767,-75.73155039,True
20--6054,2020-08-04,15.0,Tuesday,August,Rain,Daylight,Wet,Traffic signal,01 - Functioning,Sideswipe,Intersection related,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.43183294,-75.68854702,True
20--585,2020-01-14,16.0,Tuesday,January,Clear,Dusk,Wet,Traffic signal,01 - Functioning,Rear end,Intersection related,Property Damage Only,0,3,0,0,0,0,0.0,0.0,0.0,0.0,45.32253262,-75.89073275,True
20--5850,2020-07-27,11.0,Monday,July,Clear,Daylight,Dry,No control,Not Applicable,SMV other,Non intersection,Non-Fatal Injury,1,1,0,0,1,1,0.0,1.0,0.0,0.0,45.39919478,-75.68483752,True
20--5851,2020-07-27,11.0,Monday,July,Clear,Daylight,Dry,Traffic signal,01 - Functioning,Rear end,Intersection related,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.41931046,-75.5956153,True
20--5852,2020-07-27,,Monday,July,Clear,Unknown,Dry,No control,Not Applicable,SMV unattended vehicle,Non intersection,Property Damage Only,0,1,0,0,0,0,0.0,0.0,0.0,0.0,45.44103486,-75.64703105,True
20--5853,2020-07-27,0.0,Monday,July,Clear,Dark,Dry,No control,Not Applicable,SMV other,Non intersection,Property Damage Only,0,1,0,0,0,0,0.0,0.0,0.0,0.0,45.52492249,-75.33450777,True
20--5854,2020-07-27,12.0,Monday,July,Clear,Daylight,Dry,Traffic signal,01 - Functioning,Rear end,Intersection related,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.35562984,-75.64398711,True
20--5855,2020-07-27,12.0,Monday,July,Clear,Daylight,Dry,Roundabout,01 - Functioning,Angle,At intersection,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.48892138,-75.47803072,True
20--5856,2020-07-27,12.0,Monday,July,Clear,Daylight,Dry,Traffic signal,01 - Functioning,Other,Intersection related,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.33427628,-75.81313807,True
20--5857,2020-07-27,12.0,Monday,July,Clear,Daylight,Dry,No control,Not Applicable,Other,Non intersection,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.27035969,-76.12357715,True
20--5858,2020-07-27,12.0,Monday,July,Clear,Daylight,Dry,Stop sign,01 - Functioning,Angle,At intersection,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.35211016,-75.77784015,True
20--5859,2020-07-27,12.0,Monday,July,Clear,Daylight,Dry,No control,Not Applicable,SMV other,Non intersection,Property Damage Only,0,1,0,0,0,0,0.0,0.0,0.0,0.0,45.41703399,-75.66153724,True
20--586,2020-01-14,17.0,Tuesday,January,Clear,Dusk,Dry,Traffic signal,01 - Functioning,Turning movement,At intersection,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.42090012,-75.70396056,True
20--5860,2020-07-27,12.0,Monday,July,Rain,Daylight,Wet,Traffic signal,01 - Functioning,Turning movement,At intersection,Non-Fatal Injury,1,3,0,0,0,1,0.0,1.0,0.0,0.0,45.30869858,-75.91562446,True
20--5861,2020-07-27,14.0,Monday,July,Clear,Daylight,Dry,No control,Not Applicable,Other,At/near private drive,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.44186291,-75.52445177,True
20--5862,2020-07-27,14.0,Monday,July,Clear,Daylight,Dry,No control,Not Applicable,Rear end,Non intersection,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.26824586,-75.77970673,True
20--5863,2020-07-27,14.0,Monday,July,Rain,Daylight,Wet,No control,Not Applicable,Other,Non intersection,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.28039877,-75.89313546,True
20--5864,2020-07-27,14.0,Monday,July,Clear,Daylight,Dry,Traffic signal,01 - Functioning,Angle,At intersection,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.41061269,-75.64030422,True
20--5865,2020-07-27,14.0,Monday,July,Clear,Daylight,Dry,Traffic signal,01 - Functioning,Sideswipe,Intersection related,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.39431644,-75.74888282,True
